seed,step,household_id,money,skill_level,max_acceptable_price,employer,wage,wealth_type
1002324,3,541,952.9,0.73,505.08,suppliers,39.71,medium
1002324,3,542,1588.96,0.28,720.27,suppliers,39.71,medium
1002324,3,543,1851.21,0.48,232.24,suppliers,39.71,medium
1002324,3,544,761.1,0.49,325.71,suppliers,39.71,low
1002324,3,545,1451.13,0.84,742.22,suppliers,39.71,high
1002324,3,546,1481.5,0.39,664.04,suppliers,39.71,medium
1002324,3,547,1566.29,0.41,592.98,suppliers,39.71,high
1002324,3,548,1794.39,0.35,498.27,suppliers,39.71,low
1002324,3,549,1903.75,0.89,358.13,suppliers,39.71,medium
1002324,3,550,1871.35,0.63,438.31,suppliers,39.71,low
1002324,3,551,1375.42,0.77,81.57,suppliers,39.71,high
1002324,3,552,697.94,0.64,787.36,suppliers,39.71,low
1002324,3,553,1706.0,0.31,777.17,suppliers,39.71,medium
1002324,3,554,1515.48,0.7,14.27,suppliers,39.71,high
1002324,3,555,1881.94,0.47,681.41,suppliers,39.71,high
1002324,3,556,1355.03,0.94,451.51,firm_0,41.84,high
1002324,3,557,1386.02,0.88,729.78,suppliers,39.71,high
1002324,3,558,1857.12,0.41,232.15,suppliers,39.71,low
1002324,3,559,1770.88,0.59,309.73,suppliers,39.71,medium
1002324,3,560,1016.01,0.93,791.01,firm_5,41.08,medium
1002324,3,561,1397.23,0.79,674.48,suppliers,39.71,medium
1002324,3,562,1700.46,0.66,501.72,suppliers,39.71,high
1002324,3,563,1011.76,0.9,454.74,firm_6,30.29,medium
1002324,3,564,1431.73,0.7,57.66,suppliers,39.71,medium
1002324,3,565,1041.45,0.53,438.51,suppliers,39.71,medium
1002324,3,566,1753.33,0.48,589.79,suppliers,39.71,medium
1002324,3,567,1804.34,0.67,353.29,suppliers,39.71,medium
1002324,3,568,741.99,0.75,391.81,suppliers,39.71,high
1002324,3,569,787.0,0.78,762.11,suppliers,39.71,high
1002324,3,570,1428.88,0.94,203.06,firm_0,41.84,medium
1002324,3,571,1630.66,0.47,100.31,suppliers,39.71,medium
1002324,3,572,1476.67,0.54,463.87,suppliers,39.71,medium
1002324,3,573,1538.0,0.33,42.58,suppliers,39.71,medium
1002324,3,574,1367.82,0.33,177.87,suppliers,39.71,low
1002324,3,575,1721.6,0.68,703.02,suppliers,39.71,medium
1002324,3,576,1602.31,0.53,29.5,suppliers,39.71,medium
1002324,3,577,1351.42,0.74,214.19,suppliers,39.71,medium
1002324,3,578,1912.01,0.78,211.25,suppliers,39.71,high
1002324,3,579,1352.59,0.59,762.3,suppliers,39.71,medium
1002324,3,580,1896.54,0.38,94.72,suppliers,39.71,medium
1002324,3,581,727.76,0.72,96.89,suppliers,39.71,medium
1002324,3,582,1525.39,0.85,562.73,suppliers,39.71,medium
1002324,3,583,1880.55,0.3,615.08,suppliers,39.71,medium
1002324,3,584,277.22,0.85,405.09,suppliers,39.71,high
1002324,3,585,1086.16,0.38,634.32,suppliers,39.71,medium
1002324,3,586,1738.04,0.7,397.43,suppliers,39.71,medium
1002324,3,587,1721.38,0.51,734.8,suppliers,39.71,medium
1002324,3,588,1093.15,0.49,652.61,suppliers,39.71,low
1002324,3,589,1597.18,0.71,303.22,suppliers,39.71,medium
1002324,3,590,1267.49,0.88,628.78,suppliers,39.71,low
1002324,3,591,1678.47,0.82,212.53,suppliers,39.71,low
1002324,3,592,1549.05,0.81,475.78,suppliers,39.71,high
1002324,3,593,1571.62,0.38,508.22,suppliers,39.71,medium
1002324,3,594,1866.88,0.29,359.93,suppliers,39.71,low
1002324,3,595,1826.69,0.83,716.8,suppliers,39.71,medium
1002324,3,596,1394.53,0.59,34.79,suppliers,39.71,medium
1002324,3,597,1533.67,0.77,425.94,suppliers,39.71,medium
1002324,3,598,1499.75,0.92,381.63,firm_8,40.19,medium
1002324,3,599,1524.11,0.73,395.13,suppliers,39.71,medium
1002324,3,600,1713.24,0.33,153.23,suppliers,39.71,low
1002324,3,601,1323.77,0.36,438.81,suppliers,39.71,high
1002324,3,602,1599.44,0.76,545.31,suppliers,39.71,medium
1002324,3,603,1700.36,0.52,761.42,suppliers,39.71,high
1002324,3,604,1602.6,0.5,404.0,suppliers,39.71,high
1002324,3,605,1630.82,0.65,536.23,suppliers,39.71,medium
1002324,3,606,1517.01,0.53,50.89,suppliers,39.71,low
1002324,3,607,1908.88,0.76,505.85,suppliers,39.71,medium
1002324,3,608,1894.81,0.33,181.41,suppliers,39.71,medium
1002324,3,609,1506.11,0.86,241.2,suppliers,39.71,medium
1002324,3,610,1751.29,0.88,385.28,suppliers,39.71,medium
1002324,3,611,1551.22,0.94,111.27,firm_0,41.84,medium
1002324,3,612,1843.18,0.83,332.72,suppliers,39.71,medium
1002324,3,613,1470.78,0.94,187.02,firm_0,41.84,medium
1002324,3,614,1346.77,0.31,116.73,suppliers,39.71,high
1002324,3,615,1619.07,0.75,179.83,suppliers,39.71,medium
1002324,3,616,1517.02,0.47,741.6,suppliers,39.71,high
1002324,3,617,667.77,0.68,411.03,suppliers,39.71,medium
1002324,3,618,1322.57,0.67,193.1,suppliers,39.71,high
1002324,3,619,1712.0,0.31,167.43,suppliers,39.71,medium
1002324,3,620,1367.47,0.86,242.3,suppliers,39.71,medium
1002324,3,621,1576.87,0.28,546.63,suppliers,39.71,medium
1002324,3,622,1370.08,0.35,242.89,suppliers,39.71,medium
1002324,3,623,1786.63,0.49,405.31,suppliers,39.71,high
1002324,3,624,1666.0,0.57,228.84,suppliers,39.71,high
1002324,3,625,1709.48,0.44,654.57,suppliers,39.71,high
1002324,3,626,1651.34,0.52,61.77,suppliers,39.71,medium
1002324,3,627,980.81,0.5,590.24,suppliers,39.71,high
1002324,3,628,1159.74,0.5,373.3,suppliers,39.71,medium
1002324,3,629,784.69,0.51,379.81,suppliers,39.71,high
1002324,3,630,1773.22,0.61,738.34,suppliers,39.71,medium
1002324,3,631,1759.93,0.45,508.35,suppliers,39.71,medium
1002324,3,632,1414.52,0.45,219.87,suppliers,39.71,low
1002324,3,633,1022.05,0.43,449.46,suppliers,39.71,medium
1002324,3,634,1484.82,0.25,515.73,suppliers,39.71,medium
1002324,3,635,1433.73,0.78,263.74,suppliers,39.71,high
1002324,3,636,1636.41,0.63,68.46,suppliers,39.71,medium
1002324,3,637,1702.85,0.83,50.58,suppliers,39.71,medium
1002324,3,638,859.91,0.41,441.81,suppliers,39.71,medium
1002324,3,639,1710.23,0.81,106.57,suppliers,39.71,high
1002324,3,640,1858.6,0.85,385.65,suppliers,39.71,high
1002324,3,641,1042.57,0.51,92.71,suppliers,39.71,low
1002324,3,642,1793.89,0.51,666.28,suppliers,39.71,high
1002324,3,643,1544.01,0.48,481.7,suppliers,39.71,medium
1002324,3,644,1896.38,0.37,521.45,suppliers,39.71,low
1002324,3,645,1892.29,0.51,734.65,suppliers,39.71,medium
1002324,3,646,1667.94,0.6,412.06,suppliers,39.71,medium
1002324,3,647,1464.99,0.61,129.29,suppliers,39.71,medium
1002324,3,648,1212.22,0.5,733.24,suppliers,39.71,low
1002324,3,649,1877.43,0.38,770.81,suppliers,39.71,high
1002324,3,650,1564.33,0.55,297.67,suppliers,39.71,medium
1002324,3,651,1650.84,0.83,601.98,suppliers,39.71,high
1002324,3,652,1371.85,0.49,743.93,suppliers,39.71,high
1002324,3,653,1655.93,0.64,242.09,suppliers,39.71,medium
1002324,3,654,1449.15,0.72,642.95,suppliers,39.71,low
1002324,3,655,1716.82,0.5,98.92,suppliers,39.71,high
1002324,3,656,1717.51,0.91,165.73,firm_2,39.85,high
1002324,3,657,1656.87,0.74,675.36,suppliers,39.71,low
1002324,3,658,766.12,0.78,476.54,suppliers,39.71,medium
1002324,3,659,1689.88,0.57,677.47,suppliers,39.71,medium
1002324,3,660,1571.93,0.51,557.63,suppliers,39.71,medium
1002324,3,661,1736.0,0.57,27.44,suppliers,39.71,high
1002324,3,662,1593.84,0.52,161.17,suppliers,39.71,high
1002324,3,663,555.21,0.39,309.34,suppliers,39.71,medium
1002324,3,664,1789.1,0.68,456.93,suppliers,39.71,medium
1002324,3,665,1529.4,0.6,186.77,suppliers,39.71,high
1002324,3,666,1707.03,0.89,582.46,suppliers,39.71,low
1002324,3,667,1470.39,0.32,460.41,suppliers,39.71,medium
1002324,3,668,1793.32,0.62,205.3,suppliers,39.71,high
1002324,3,669,1786.02,0.71,427.9,suppliers,39.71,medium
1002324,3,670,1415.79,0.76,545.55,suppliers,39.71,medium
1002324,3,671,947.74,0.73,745.81,suppliers,39.71,low
1002324,3,672,1564.47,0.57,354.7,suppliers,39.71,medium
1002324,3,673,1630.8,0.7,421.61,suppliers,39.71,medium
1002324,3,674,1481.09,0.33,318.59,suppliers,39.71,high
1002324,3,675,1488.42,0.8,684.25,suppliers,39.71,high
1002324,3,676,1393.29,0.35,681.76,suppliers,39.71,medium
1002324,3,677,1375.45,0.52,551.22,suppliers,39.71,medium
1002324,3,678,1595.57,0.26,740.81,suppliers,39.71,medium
1002324,3,679,1795.69,0.91,185.27,firm_2,39.85,medium
1002324,3,680,1528.05,0.29,401.23,suppliers,39.71,high
1002324,3,681,1656.03,0.31,780.54,suppliers,39.71,medium
1002324,3,682,1500.72,0.46,760.85,suppliers,39.71,high
1002324,3,683,1009.48,0.7,448.12,suppliers,39.71,medium
1002324,3,684,1315.97,0.31,587.53,suppliers,39.71,medium
1002324,3,685,1500.72,0.66,309.9,suppliers,39.71,medium
1002324,3,686,1379.23,0.27,677.82,suppliers,39.71,high
1002324,3,687,1692.94,0.48,636.55,suppliers,39.71,medium
1002324,3,688,1355.49,0.83,339.92,suppliers,39.71,medium
1002324,3,689,1491.78,0.47,55.12,suppliers,39.71,medium
1002324,3,690,1632.55,0.31,398.28,suppliers,39.71,medium
1002324,3,691,1863.08,0.48,385.75,suppliers,39.71,medium
1002324,3,692,1407.95,0.93,120.11,firm_5,41.08,medium
1002324,3,693,1730.58,0.31,222.22,suppliers,39.71,medium
1002324,3,694,1872.96,0.95,358.31,firm_9,49.73,medium
1002324,3,695,1673.66,0.32,667.1,suppliers,39.71,low
1002324,3,696,1856.52,0.68,391.82,suppliers,39.71,medium
1002324,3,697,1773.79,0.85,685.77,suppliers,39.71,low
1002324,3,698,1573.19,0.91,208.81,firm_2,39.85,medium
1002324,3,699,1890.86,0.74,64.89,suppliers,39.71,medium
1002324,3,700,535.24,0.41,148.89,suppliers,39.71,medium
1002324,3,701,1842.96,0.44,678.31,suppliers,39.71,high
1002324,3,702,1372.75,0.46,186.97,suppliers,39.71,medium
1002324,3,703,1731.94,0.95,394.25,firm_9,49.73,low
1002324,3,704,1413.77,0.67,179.75,suppliers,39.71,medium
1002324,3,705,1567.8,0.59,204.61,suppliers,39.71,medium
1002324,3,706,1820.25,0.82,339.26,suppliers,39.71,medium
1002324,3,707,1365.23,0.87,709.48,suppliers,39.71,medium
1002324,3,708,1585.63,0.7,381.09,suppliers,39.71,high
1002324,3,709,878.85,0.67,782.23,suppliers,39.71,medium
1002324,3,710,1599.75,0.81,293.26,suppliers,39.71,medium
1002324,3,711,1580.99,0.58,244.93,suppliers,39.71,high
1002324,3,712,1673.67,0.74,205.27,suppliers,39.71,medium
1002324,3,713,1861.72,0.82,413.0,suppliers,39.71,high
1002324,3,714,953.91,0.9,628.95,firm_6,30.29,medium
1002324,3,715,1616.01,0.71,349.62,suppliers,39.71,low
1002324,3,716,1677.47,0.34,31.08,suppliers,39.71,medium
1002324,3,717,1509.41,0.85,285.21,suppliers,39.71,high
1002324,3,718,1147.63,0.86,623.49,suppliers,39.71,medium
1002324,3,719,1787.13,0.71,786.0,suppliers,39.71,medium
1002324,3,720,1614.02,0.74,706.45,suppliers,39.71,low
1002324,3,721,1746.52,0.44,766.35,suppliers,39.71,medium
1002324,3,722,1394.64,0.4,682.2,suppliers,39.71,medium
1002324,3,723,1659.25,0.26,118.08,suppliers,39.71,medium
1002324,3,724,892.29,0.91,541.31,firm_2,39.85,high
1002324,3,725,1784.27,0.6,29.74,suppliers,39.71,low
1002324,3,726,1877.01,0.45,428.43,suppliers,39.71,high
1002324,3,727,1645.94,0.31,116.44,suppliers,39.71,low
1002324,3,728,1562.84,0.51,398.77,suppliers,39.71,medium
1002324,3,729,1570.86,0.39,710.43,suppliers,39.71,medium
1002324,3,730,1554.89,0.73,263.52,suppliers,39.71,high
1002324,3,731,1564.62,0.56,410.48,suppliers,39.71,medium
1002324,3,732,992.46,0.66,58.12,suppliers,39.71,high
1002324,3,733,1413.25,0.81,385.48,suppliers,39.71,medium
1002324,3,734,1780.04,0.28,94.23,suppliers,39.71,low
1002324,3,735,950.99,0.55,594.56,suppliers,39.71,medium
1002324,3,736,1714.41,0.89,275.12,suppliers,39.71,medium
1002324,3,737,942.92,0.47,642.22,suppliers,39.71,medium
1002324,3,738,1887.14,0.81,703.11,suppliers,39.71,medium
1002324,3,739,1540.85,0.49,746.43,suppliers,39.71,medium
1002324,3,740,1620.91,0.65,146.8,suppliers,39.71,high
1002324,3,741,1878.86,0.91,580.92,firm_2,39.85,low
1002324,3,742,1682.55,0.77,345.82,suppliers,39.71,high
1002324,3,743,999.81,0.57,521.35,suppliers,39.71,medium
1002324,3,744,1882.81,0.62,352.69,suppliers,39.71,low
1002324,3,745,1429.24,0.84,719.44,suppliers,39.71,medium
1002324,3,746,1756.29,0.92,547.1,firm_8,40.19,low
1002324,3,747,1845.76,0.83,516.07,suppliers,39.71,low
1002324,3,748,1563.1,0.91,441.85,firm_2,39.85,medium
1002324,3,749,1169.06,0.55,318.41,suppliers,39.71,medium
1002324,3,750,1801.39,0.88,456.98,suppliers,39.71,medium
1002324,3,751,1896.62,0.85,569.74,suppliers,39.71,low
1002324,3,752,827.19,0.51,758.4,suppliers,39.71,high
1002324,3,753,836.19,0.53,483.89,suppliers,39.71,high
1002324,3,754,1082.28,0.6,604.13,suppliers,39.71,low
1002324,3,755,857.12,0.37,362.87,suppliers,39.71,high
1002324,3,756,993.51,0.25,736.7,suppliers,39.71,high
1002324,3,757,1460.81,0.26,292.92,suppliers,39.71,low
1002324,3,758,1716.11,0.92,481.86,firm_8,40.19,medium
1002324,3,759,1791.12,0.45,246.04,suppliers,39.71,high
1002324,3,760,1869.97,0.65,661.17,suppliers,39.71,high
1002324,3,761,1566.04,0.51,438.23,suppliers,39.71,medium
1002324,3,762,1879.15,0.85,589.52,suppliers,39.71,high
1002324,3,763,1613.06,0.45,553.37,suppliers,39.71,high
1002324,3,764,1637.77,0.78,478.59,suppliers,39.71,high
1002324,3,765,1602.54,0.41,649.95,suppliers,39.71,high
1002324,3,766,1446.55,0.35,693.15,suppliers,39.71,medium
1002324,3,767,1423.76,0.28,776.38,suppliers,39.71,high
1002324,3,768,1814.22,0.94,787.64,firm_0,41.84,medium
1002324,3,769,1589.78,0.48,502.9,suppliers,39.71,high
1002324,3,770,1429.6,0.77,578.81,suppliers,39.71,low
1002324,3,771,1813.22,0.86,147.03,suppliers,39.71,medium
1002324,3,772,1655.07,0.45,610.26,suppliers,39.71,low
1002324,3,773,1650.66,0.78,100.51,suppliers,39.71,medium
1002324,3,774,1907.76,0.72,140.07,suppliers,39.71,medium
1002324,3,775,1530.06,0.38,487.99,suppliers,39.71,high
1002324,3,776,1252.18,0.71,144.13,suppliers,39.71,low
1002324,3,777,1797.44,0.56,562.79,suppliers,39.71,medium
1002324,3,778,1560.54,0.86,532.27,suppliers,39.71,low
1002324,3,779,1528.61,0.71,223.13,suppliers,39.71,medium
1002324,3,780,1655.04,0.32,54.58,suppliers,39.71,medium
1002324,3,781,1613.98,0.82,13.67,suppliers,39.71,high
1002324,3,782,1892.45,0.83,685.46,suppliers,39.71,high
1002324,3,783,1847.93,0.87,17.3,suppliers,39.71,medium
1002324,3,784,1491.21,0.85,352.51,suppliers,39.71,high
1002324,3,785,1774.02,0.64,129.58,suppliers,39.71,medium
1002324,3,786,1107.23,0.42,650.37,suppliers,39.71,low
1002324,3,787,1522.61,0.39,11.31,suppliers,39.71,low
1002324,3,788,1351.84,0.94,387.88,firm_0,41.84,high
1002324,3,789,1509.13,0.77,257.45,suppliers,39.71,low
1002324,3,790,1903.71,0.39,12.6,suppliers,39.71,medium
1002324,3,791,1782.99,0.73,182.6,suppliers,39.71,high
1002324,3,792,896.89,0.67,481.27,suppliers,39.71,medium
1002324,3,793,1641.18,0.46,221.58,suppliers,39.71,medium
1002324,3,794,1791.4,0.8,428.76,suppliers,39.71,high
1002324,3,795,1437.67,0.87,103.96,suppliers,39.71,medium
1002324,3,796,1426.59,0.82,238.83,suppliers,39.71,medium
1002324,3,797,1769.0,0.72,141.3,suppliers,39.71,high
1002324,3,798,1163.99,0.42,598.65,suppliers,39.71,medium
1002324,3,799,922.79,0.64,217.97,suppliers,39.71,medium
1002324,3,800,1507.99,0.66,153.13,suppliers,39.71,high
1002324,3,801,1426.29,0.81,476.02,suppliers,39.71,high
1002324,3,802,1242.67,0.94,171.45,firm_0,41.84,low
1002324,3,803,837.75,0.63,477.06,suppliers,39.71,medium
1002324,3,804,1645.48,0.4,666.5,suppliers,39.71,low
1002324,3,805,1315.69,0.79,198.2,suppliers,39.71,medium
1002324,3,806,1754.97,0.28,651.83,suppliers,39.71,low
1002324,3,807,1059.18,0.81,298.36,suppliers,39.71,medium
1002324,3,808,1778.37,0.26,755.92,suppliers,39.71,low
1002324,3,809,1651.39,0.66,40.18,suppliers,39.71,medium
1002324,3,810,1366.23,0.6,160.34,suppliers,39.71,medium
1002324,3,811,1592.69,0.87,67.51,suppliers,39.71,low
1002324,3,812,1827.41,0.56,201.16,suppliers,39.71,high
1002324,3,813,1441.95,0.81,711.94,suppliers,39.71,medium
1002324,3,814,1623.15,0.4,331.35,suppliers,39.71,low
1002324,3,815,1782.49,0.53,627.46,suppliers,39.71,medium
1002324,3,816,1655.81,0.54,388.66,suppliers,39.71,medium
1002324,3,817,1014.63,0.66,404.26,suppliers,39.71,high
1002324,3,818,1734.03,0.33,544.46,suppliers,39.71,medium
1002324,3,819,1680.39,0.88,514.45,suppliers,39.71,medium
1002324,3,820,1344.43,0.7,22.9,suppliers,39.71,high
1002324,3,821,1871.72,0.94,672.88,firm_0,41.84,medium
1002324,3,822,1858.67,0.28,244.33,suppliers,39.71,medium
1002324,3,823,1634.99,0.85,208.37,suppliers,39.71,medium
1002324,3,824,1709.86,0.45,158.25,suppliers,39.71,low
1002324,3,825,1551.91,0.34,539.28,suppliers,39.71,medium
1002324,3,826,1851.69,0.41,435.8,suppliers,39.71,high
1002324,3,827,1793.78,0.44,458.88,suppliers,39.71,medium
1002324,3,828,1531.81,0.78,487.11,suppliers,39.71,medium
1002324,3,829,1505.27,0.93,671.19,firm_5,41.08,low
1002324,3,830,1655.34,0.81,137.57,suppliers,39.71,medium
1002324,3,831,1858.78,0.43,487.06,suppliers,39.71,low
1002324,3,832,834.42,0.46,398.06,suppliers,39.71,medium
1002324,3,833,1702.55,0.43,332.48,suppliers,39.71,medium
1002324,3,834,1828.75,0.66,623.5,suppliers,39.71,medium
1002324,3,835,1378.58,0.63,711.83,suppliers,39.71,high
1002324,3,836,1607.7,0.27,534.4,suppliers,39.71,low
1002324,3,837,1900.84,0.69,665.73,suppliers,39.71,medium
1002324,3,838,1770.77,0.47,624.09,suppliers,39.71,medium
1002324,3,839,807.32,0.38,113.58,suppliers,39.71,high
1002324,3,840,1790.23,0.91,38.69,firm_2,39.85,medium
1002324,3,841,1296.95,0.9,615.2,firm_6,30.29,medium
1002324,3,842,1412.4,0.55,460.39,suppliers,39.71,medium
1002324,3,843,1394.58,0.89,513.97,suppliers,39.71,medium
1002324,3,844,1887.71,0.53,444.14,suppliers,39.71,high
1002324,3,845,1178.23,0.37,575.78,suppliers,39.71,medium
1002324,3,846,1848.36,0.55,589.96,suppliers,39.71,medium
1002324,3,847,979.81,0.55,541.39,suppliers,39.71,low
1002324,3,848,1608.18,0.7,633.99,suppliers,39.71,medium
1002324,3,849,1424.09,0.52,263.6,suppliers,39.71,low
1002324,3,850,1734.85,0.74,723.48,suppliers,39.71,high
1002324,3,851,1859.35,0.92,563.26,firm_8,40.19,high
1002324,3,852,1847.89,0.55,196.13,suppliers,39.71,medium
1002324,3,853,1854.77,0.87,450.26,suppliers,39.71,high
1002324,3,854,1720.37,0.89,296.41,suppliers,39.71,medium
1002324,3,855,1862.09,0.94,687.71,firm_0,41.84,medium
1002324,3,856,1345.3,0.41,109.76,suppliers,39.71,medium
1002324,3,857,1650.08,0.33,288.15,suppliers,39.71,medium
1002324,3,858,1550.99,0.67,321.68,suppliers,39.71,medium
1002324,3,859,1642.68,0.9,299.51,firm_6,30.29,low
1002324,3,860,1416.0,0.48,391.18,suppliers,39.71,high
1002324,3,861,747.08,0.76,521.44,suppliers,39.71,high
1002324,3,862,1541.08,0.55,677.84,suppliers,39.71,medium
1002324,3,863,1691.53,0.54,406.86,suppliers,39.71,medium
1002324,3,864,1604.28,0.28,54.26,suppliers,39.71,high
1002324,3,865,942.46,0.61,488.1,suppliers,39.71,medium
1002324,3,866,1781.47,0.78,273.92,suppliers,39.71,medium
1002324,3,867,1707.28,0.93,579.61,firm_5,41.08,high
1002324,3,868,1792.71,0.74,181.79,suppliers,39.71,low
1002324,3,869,1761.17,0.28,779.6,suppliers,39.71,medium
1002324,3,870,1367.36,0.57,777.39,suppliers,39.71,medium
1002324,3,871,1825.62,0.76,601.09,suppliers,39.71,medium
1002324,3,872,1715.04,0.84,65.61,suppliers,39.71,medium
1002324,3,873,1883.55,0.43,626.66,suppliers,39.71,low
1002324,3,874,1646.96,0.81,515.34,suppliers,39.71,medium
1002324,3,875,1715.11,0.95,283.61,firm_9,49.73,medium
1002324,3,876,1674.35,0.39,93.44,suppliers,39.71,high
1002324,3,877,1849.99,0.59,281.67,suppliers,39.71,medium
1002324,3,878,1898.44,0.29,108.07,suppliers,39.71,low
1002324,3,879,965.65,0.67,709.08,suppliers,39.71,medium
1002324,3,880,1768.29,0.92,100.07,firm_8,40.19,low
1002324,3,881,1636.54,0.6,479.38,suppliers,39.71,medium
1002324,3,882,1142.22,0.94,738.26,firm_3,41.32,low
1002324,3,883,912.97,0.77,90.22,suppliers,39.71,high
1002324,3,884,1843.21,0.79,353.96,suppliers,39.71,high
1002324,3,885,1429.55,0.46,460.38,suppliers,39.71,high
1002324,3,886,1519.7,0.92,170.02,firm_8,40.19,high
1002324,3,887,923.78,0.86,99.03,suppliers,39.71,medium
1002324,3,888,1375.44,0.26,237.56,suppliers,39.71,high
1002324,3,889,1594.76,0.78,163.88,suppliers,39.71,medium
1002324,3,890,877.77,0.3,711.23,suppliers,39.71,high
1002324,3,891,1409.06,0.83,80.9,suppliers,39.71,high
1002324,3,892,850.36,0.9,98.44,firm_6,30.29,high
1002324,3,893,1619.79,0.88,497.32,suppliers,39.71,high
1002324,3,894,1467.68,0.91,120.47,firm_2,39.85,medium
1002324,3,895,1800.76,0.66,386.57,suppliers,39.71,medium
1002324,3,896,918.08,0.91,734.06,firm_2,39.85,medium
1002324,3,897,1370.81,0.35,738.74,suppliers,39.71,low
1002324,3,898,988.1,0.38,179.02,suppliers,39.71,low
1002324,3,899,1645.65,0.39,514.5,suppliers,39.71,low
1002324,3,900,1604.82,0.41,395.06,suppliers,39.71,medium
1002324,3,901,1816.73,0.92,315.77,firm_8,40.19,medium
1002324,3,902,959.21,0.61,215.74,suppliers,39.71,medium
1002324,3,903,1650.87,0.86,102.4,suppliers,39.71,medium
1002324,3,904,1325.54,0.83,617.06,suppliers,39.71,high
1002324,3,905,1256.8,0.74,760.05,suppliers,39.71,low
1002324,3,906,1564.07,0.4,691.49,suppliers,39.71,high
1002324,3,907,1346.25,0.73,13.14,suppliers,39.71,low
1002324,3,908,1822.46,0.43,155.83,suppliers,39.71,medium
1002324,3,909,1562.58,0.26,385.85,suppliers,39.71,high
1002324,3,910,1719.83,0.71,165.51,suppliers,39.71,high
1002324,3,911,1823.21,0.31,29.35,suppliers,39.71,medium
1002324,3,912,1806.56,0.42,419.59,suppliers,39.71,low
1002324,3,913,1355.15,0.73,688.72,suppliers,39.71,medium
1002324,3,914,1323.08,0.38,650.35,suppliers,39.71,medium
1002324,3,915,1642.57,0.93,531.41,firm_5,41.08,medium
1002324,3,916,1668.12,0.29,286.58,suppliers,39.71,high
1002324,3,917,1790.05,0.94,169.67,firm_3,41.32,medium
1002324,3,918,1535.93,0.41,410.28,suppliers,39.71,high
1002324,3,919,1697.65,0.72,638.67,suppliers,39.71,medium
1002324,3,920,1792.99,0.3,259.12,suppliers,39.71,medium
1002324,3,921,1600.97,0.78,477.78,suppliers,39.71,medium
1002324,3,922,1695.23,0.68,356.36,suppliers,39.71,medium
1002324,3,923,1597.28,0.86,395.08,suppliers,39.71,medium
1002324,3,924,1861.9,0.74,618.85,suppliers,39.71,medium
1002324,3,925,1584.27,0.63,741.33,suppliers,39.71,low
